origin,destination,distance_km,time_of_day,day_of_week,traffic_level,avg_historical_eta_min,num_past_trips,on_time_ratio,eta_min
32,27,21.94377354415891,2,0,0,34.23228672888789,101,0.9099999999999999,34.99123115351487
15,4,17.510438847009333,4,3,0,25.740345105103717,163,0.82,29.039939152781916
38,40,8.395068011140179,15,4,2,18.133346904062787,7,0.7,19.477868318728277
20,30,35.97665149592988,2,1,0,48.56847951950534,159,0.7,54.681048503566956
27,15,43.77851478029756,19,5,0,65.66777217044634,42,0.85,68.7629793501123
7,49,45.37403981289552,4,6,2,117.6095111950252,148,0.97,108.91583151354412
6,33,44.1593439638512,16,0,2,132.26606704052713,72,0.7899999999999999,146.28502946787717
29,33,23.13740631946165,19,1,0,33.31786510002477,151,0.7899999999999999,37.3078867703312
10,9,14.919243417956618,21,2,2,38.67067893934355,122,0.97,39.87248299681312
49,35,32.25826373044035,7,5,1,81.7746985566663,186,0.85,82.83133060038949
42,28,47.78054068339555,1,0,0,75.97105968659893,158,0.94,75.73346350771799
35,49,36.62548176026164,18,3,1,100.27324396324434,183,0.97,99.5066975312518
37,24,25.24757951791767,10,3,0,37.113941891338975,34,0.82,39.39596625566695
30,34,34.75162015115896,22,0,0,51.08488162220367,78,0.82,55.50193774572333
3,17,38.854357710265454,4,0,0,60.61279802801411,90,0.9099999999999999,56.53901935747989
20,2,46.044193805075466,13,0,0,64.9223132651564,11,0.76,75.06364223922564
25,7,38.39757194463555,2,0,1,77.8702759037209,9,0.9099999999999999,79.61019457586892
45,43,22.226337226159373,11,3,2,51.2094809690712,12,0.7899999999999999,54.100264582979534
11,37,14.406719404808722,0,6,1,29.216826952952093,154,0.9099999999999999,30.35725740371031
25,18,25.494201571749972,18,2,0,52.69651464880719,92,0.94,51.15167559822521
17,35,17.080719285668117,14,1,1,33.30740260705283,151,0.85,35.47898055609197
7,1,47.19546504170289,2,1,2,104.20758681207998,167,0.73,121.82170759178746
6,2,25.890326329048147,11,6,2,58.408576198332625,12,0.76,66.67604730982035
18,25,24.130760462236406,10,6,2,57.91382510936737,170,0.85,59.23427638412987
5,31,18.061614689588282,16,4,1,42.1232977790578,49,0.73,50.75853673925446
4,46,32.33094252428842,11,3,1,64.30624468080967,83,0.8799999999999999,67.89399430107295
18,38,26.482512652426443,11,1,0,42.10719511735805,192,0.94,38.537870904323356
10,13,7.32339722201457,19,6,1,13.709399599611276,63,0.7899999999999999,14.87501343427168
28,40,43.591182730694236,12,0,1,76.5025256923684,188,0.7,84.7968962886823
1,25,18.59162877504612,19,1,0,27.88744316256918,103,0.85,30.474860600039896
15,41,22.196343067949556,21,4,0,30.63095343377039,7,0.73,38.76177111922106
23,9,11.077685776515375,20,1,2,28.71336153272786,167,0.97,25.974078856350943
48,2,28.11651217327657,22,0,0,39.64428216431996,13,0.76,44.59946560989485
32,3,35.40069805900057,16,4,0,66.27010676644906,129,0.7899999999999999,71.27009118125144
44,49,44.17710071067104,13,0,1,93.0369740966732,94,0.97,85.51052979249577
17,4,3.5287755836408703,12,1,0,5.187300107952079,32,0.82,6.1802311175177
23,47,48.69326357526954,4,4,2,121.53838588387276,105,0.9099999999999999,116.61465395001518
21,36,35.48706935899748,19,1,2,86.87234579082585,75,0.8799999999999999,86.50719084734193
44,8,14.930635536164353,16,5,2,49.378597845202755,24,0.94,44.42893308298914
48,43,11.019262995684336,20,0,0,15.867738713785444,113,0.7899999999999999,18.990337819803646
48,8,15.508308014075299,16,4,2,51.289076264149834,13,0.94,49.68426641676503
37,8,43.91056183165568,11,0,0,69.81779331233253,109,0.94,65.36251910829854
25,29,15.278118486601569,7,5,0,32.175717532782905,49,0.97,30.082321272033482
27,15,23.67823559330455,23,5,2,56.82776542393092,166,0.85,57.870422619319804
49,15,35.581164657869394,17,5,2,111.01323373255252,190,0.85,117.775316256247
14,10,43.72750332247039,20,1,0,59.03212948533503,186,0.7,68.20369333669764
17,30,33.2699869549591,14,1,2,71.86317182271168,187,0.7,86.54398170971162
44,2,37.90235063018671,12,6,0,53.44231438856327,24,0.76,57.46687333472864
19,13,9.493013018501824,0,5,2,21.8719019946282,104,0.7899999999999999,26.182842157809063
12,28,43.9929835568658,1,1,1,90.93349701204163,48,0.94,89.9276705511298
28,24,14.510239997287423,16,0,0,27.72906863481626,23,0.82,32.56710572030367
16,35,7.290530038769269,5,2,2,17.497272093046245,81,0.85,22.435240929253723
44,11,48.835970226692794,1,4,2,107.82982226053771,88,0.73,124.4128052856792
45,32,10.880356347253889,18,2,2,31.909909095226205,62,0.76,39.2899940749866
15,38,7.695946533820847,14,5,1,15.907521485407695,27,0.94,20.059720746803336
26,20,31.675024104987543,2,3,2,68.4180520667731,84,0.7,77.21510423143481
49,13,16.624294325308668,11,6,2,38.30237412551117,35,0.7899999999999999,39.76432082344232
37,28,7.534111053844172,11,6,2,19.166778520979577,12,0.94,13.811746799025364
11,29,30.454934743577926,0,3,1,64.13809256997511,93,0.97,62.92687786065113
29,5,38.19027613388954,14,5,0,57.28541420083431,17,0.85,54.478379824694315
31,28,39.86672033615067,9,3,1,107.12586421527047,193,0.94,96.93535466332555
33,8,8.620117449601347,21,0,1,17.817782768325984,168,0.94,13.718761732357816
2,28,28.28648632905717,2,2,0,44.9755132632009,185,0.94,37.72395021593549
15,46,40.87024016339157,20,2,0,62.53146744998911,25,0.8799999999999999,63.59316298044575
42,27,8.893263559785076,0,6,1,18.035538499244137,95,0.9099999999999999,14.40038955637145
12,38,11.17643033676307,18,5,2,36.962690409742834,165,0.94,30.21805946649784
15,16,1.1181584741522035,18,1,0,2.224017205088733,117,0.8799999999999999,5.0
16,46,26.707073663369115,9,0,2,84.99259122630589,64,0.8799999999999999,85.37723159096588
9,40,10.539403146235594,6,3,2,22.765110795868885,167,0.7,21.20289231156506
8,45,36.48788621061806,3,3,0,54.73182931592709,65,0.85,54.23268067499333
18,37,48.14847892526268,8,5,0,97.64511526043272,194,0.9099999999999999,95.35562925861996
43,32,11.229018960954443,16,1,2,32.932466808687195,24,0.76,35.645727217360744
1,26,32.805753576413096,17,5,2,104.40103018157706,142,0.8799999999999999,103.82199630505248
14,46,11.379888611467058,4,2,1,22.634598448207978,7,0.8799999999999999,26.261222515585754
3,42,1.882336090005496,0,2,2,4.246550219052399,183,0.76,11.174086110552544
28,21,38.16915551651466,13,2,0,52.67343461279023,74,0.73,59.40553941366427
13,5,22.266229155893747,13,6,1,43.419146853992814,8,0.85,40.75607666187334
39,1,47.392556214218004,23,2,1,85.0222458483071,167,0.73,96.7021714912408
29,12,27.18000822502687,18,3,0,49.82095507647426,193,0.76,56.127944118923494
39,4,8.716660579808515,13,6,2,20.501585683709628,184,0.82,21.513269231326362
32,11,23.038947648066618,14,0,1,41.33187208063151,99,0.73,49.184022455744504
22,6,10.941697945494807,15,3,0,16.74079785660706,17,0.8799999999999999,23.44217579486867
43,49,44.02343436164215,10,4,0,71.31796366586029,49,0.97,61.29199988047704
24,5,34.85425586348872,16,6,0,67.965798933803,11,0.85,68.48353390071568
47,31,17.720701428080474,4,0,1,31.790938361976373,13,0.73,41.044787177218325
49,18,26.86319581754988,19,5,2,68.3399701598469,35,0.94,63.67919332086765
29,9,33.8045292224384,20,5,0,54.763337340350205,114,0.97,53.3795151133828
34,35,39.36002811562584,10,2,1,76.75205482547038,154,0.85,80.94731856227747
13,48,4.927213283656543,10,5,1,10.184549857318075,119,0.94,13.43400226440923
40,39,2.1034232577670924,11,3,1,4.429809380857496,44,0.97,9.866304637240292
33,48,6.608182161324601,19,4,1,13.65911252745795,122,0.94,14.039804798459537
45,29,20.354819198455587,4,2,2,52.759691362396886,50,0.97,43.90718611649145
14,34,23.86862389402251,8,1,2,72.98070441836322,94,0.82,75.04980885633447
39,8,7.68661988047857,14,5,1,15.888243292949205,178,0.94,21.72693427191725
24,42,21.14650375708066,16,1,2,62.018466218766164,31,0.76,64.90139869659714
10,37,22.639516531729694,7,1,0,45.91293952634783,175,0.9099999999999999,46.43212397470834
9,13,6.345408220196848,2,6,0,9.13738783708346,57,0.7899999999999999,5.0
28,18,45.91633804959097,12,6,0,73.00697749884964,135,0.94,65.64731961361056
16,30,30.35815045179767,15,4,0,40.98350310992686,55,0.7,50.93027106255804
5,1,20.03824099235782,18,4,2,57.517766944463894,36,0.73,66.00323749953812
21,41,25.838451990138125,0,2,0,35.65706374639061,92,0.73,39.72126712024354
32,14,16.395676836971532,0,4,1,31.3321384354526,79,0.82,30.67947827298515
16,4,42.86222055058506,9,4,1,106.48261451381848,103,0.82,106.57770772427426
47,17,29.17573703685668,13,3,2,72.82263964399428,51,0.9099999999999999,73.36237838712816
39,41,25.24989490528363,0,4,0,34.84485496929141,195,0.73,39.070641736280706
26,14,45.63338475168428,4,3,2,107.32972093596145,136,0.82,108.89725232304686
46,27,42.061005213469315,10,6,1,85.29971857291576,168,0.9099999999999999,83.58586886778879
22,40,40.827292679866616,6,4,0,55.116845117819935,157,0.7,66.65913940721832
7,2,12.054851007360364,17,2,0,22.096541896491548,146,0.76,24.03327244826552
2,38,8.503032461949482,0,4,2,21.63171458319949,32,0.94,21.00014329352017
46,15,34.814729465924636,21,1,2,83.55535071821913,119,0.85,86.17639168622803
48,35,23.9634705607284,4,1,2,57.512329345748164,180,0.85,57.11731480023608
37,10,34.501922934885336,10,5,1,60.55087475072377,23,0.7,71.4782535463075
6,7,38.270734373444704,23,4,2,95.52375299611799,95,0.9099999999999999,95.70870901517195
15,39,15.470361859892796,15,0,0,25.06198621302633,40,0.97,26.448707066554977
3,40,14.947871223017625,23,2,0,20.179626151073794,160,0.7,26.139303260366056
3,49,25.050746746651,0,6,2,64.9315355673194,186,0.97,58.45722885140644
13,34,14.403916362798372,17,4,0,27.525884169307687,15,0.82,31.007429490834625
29,23,33.69746852479378,1,6,1,63.081661078413944,161,0.7899999999999999,69.86628557753812
4,10,37.58979184815512,14,3,1,65.97008469351223,75,0.7,75.56897337280105
49,15,24.129908356608976,7,0,0,47.053321295387505,192,0.85,47.07198272163082
23,32,36.46618851433352,18,1,2,106.94803767483735,7,0.76,121.27476386456979
13,17,26.011440884468033,2,0,0,40.57784777977014,42,0.9099999999999999,43.850194689002016
26,24,35.93071437638345,21,5,2,84.50904021325388,145,0.82,83.90311253149832
39,9,12.023444141990542,11,5,0,19.47797951002468,156,0.97,23.06356092537161
16,22,37.20330925071906,12,3,1,68.19366585656805,20,0.76,79.52116181249399
3,12,36.04107714939387,13,5,0,50.817918780645364,36,0.76,57.253928779345266
3,6,14.063679645409703,0,3,1,27.972658814719903,70,0.8799999999999999,27.360205645880104
42,7,28.242578560968575,7,5,0,57.275949321644276,11,0.9099999999999999,57.23564304903615
6,26,42.91027172584568,17,4,0,85.34853046270707,157,0.8799999999999999,83.76153450019177
32,18,13.22660970164951,23,3,1,27.33940225330954,135,0.94,25.568306525395137
19,5,37.06300941671914,23,4,2,88.95122260012594,151,0.85,87.19467842381277
39,26,47.74436914019746,12,2,2,116.87821565520342,96,0.8799999999999999,112.11199272774424
3,9,43.44585406812068,6,5,2,112.6116537445688,129,0.97,111.89258996618821
44,1,20.674484051333533,11,6,2,45.649260785344445,116,0.73,52.48740051147817
35,7,30.753178916418783,11,1,2,76.75993457538128,140,0.9099999999999999,75.74723379160146
23,22,49.59673657838249,9,4,2,145.4573090370802,92,0.76,162.07722701519936
11,47,28.853433157410205,8,0,1,76.0691911761963,131,0.9099999999999999,71.97671315056486
48,12,6.636352519087962,20,2,2,14.971611283062444,130,0.76,15.770567526720244
15,14,3.2261069841592844,9,4,2,9.864144714765427,130,0.82,10.70137620894279
25,12,39.72541097745739,0,1,1,72.8166783216794,175,0.76,80.59293504087604
20,18,21.75778794469046,17,1,0,44.97334768167518,73,0.94,40.680210546968716
12,36,13.093831640830526,15,2,0,20.033562410470708,176,0.8799999999999999,21.550591779987826
21,16,18.035929502386402,9,0,1,46.635502914320526,10,0.8799999999999999,47.38348131507915
8,33,38.11127046077616,15,4,1,71.34429830257297,99,0.7899999999999999,78.61701376448217
1,45,23.79711944605763,22,0,1,46.404382919812385,91,0.85,49.91164884346626
15,47,43.556475133767954,22,2,2,108.71696193388483,174,0.9099999999999999,105.90560830992708
6,28,37.01135385010727,18,2,1,99.45320893062325,13,0.94,94.44300357329776
21,35,48.726693371825824,14,6,1,95.01705207506036,47,0.85,102.31492132406834
43,46,44.53668457270232,0,6,2,109.0258038339753,96,0.8799999999999999,106.62131037914588
8,39,13.472813377514449,12,0,2,34.92153227451745,164,0.97,26.907865373997787
1,15,33.29390240732511,19,1,1,64.92310969428398,95,0.85,68.53741909128495
6,7,2.00660869187905,20,5,1,4.069402427130713,129,0.9099999999999999,5.0
25,6,49.56422949705031,18,2,0,98.58325246963308,39,0.8799999999999999,95.73780058782972
14,44,13.789299331327232,23,4,1,26.35135102216634,188,0.82,30.51285656042453
24,28,33.57495958755562,12,6,0,53.38418574421343,157,0.94,50.532483502631955
2,15,42.6085274387787,2,1,1,83.08662850561848,13,0.85,81.7885351878915
17,17,8.8627684736706,11,6,1,17.973694464603977,142,0.9099999999999999,23.398320054112173
21,14,42.546087797713476,7,0,0,81.30557378143044,30,0.82,81.11954777574856
22,40,1.600037623750299,20,1,2,3.456081267300646,114,0.7,5.0
28,31,22.65687976618496,18,3,0,40.646442300535824,143,0.73,40.89885465889839
39,44,24.129843504025786,10,6,1,46.112130936193275,185,0.82,49.55908454838957
23,15,19.330444949678057,9,3,1,49.00267794743388,18,0.85,48.54943218522563
42,24,29.73285256872449,3,0,1,56.8194812588325,61,0.82,62.52413320532532
26,6,45.82727508642897,1,1,1,91.15045014690722,139,0.8799999999999999,91.45574373366125
13,48,17.022466600714164,7,5,0,35.18543846367618,56,0.94,37.643958926869814
12,26,29.383734471154785,5,3,0,44.957113740866816,143,0.8799999999999999,43.84427439548197
16,28,43.99566376142282,6,0,2,111.92496860905968,40,0.94,102.04303507530601
30,21,38.87677435996753,23,3,0,53.64994861675519,36,0.73,62.176728422189264
12,14,2.995929975469304,16,2,1,7.442788838058393,111,0.82,7.110418615998427
45,47,47.19674744225545,13,0,0,73.6269260099185,139,0.9099999999999999,66.61165370019171
24,24,3.285698308672024,4,1,1,6.278969467872238,45,0.82,5.0
43,34,29.84916524434215,20,6,1,57.04175478193785,175,0.82,58.08988629019054
34,2,29.192327395443076,15,4,1,53.50953611584717,174,0.76,64.32359043652968
17,14,39.533121304413484,12,0,2,92.98190130798052,20,0.82,100.41749021000363
12,40,8.273709540599906,11,0,0,11.169507879809874,64,0.7,12.111992681175648
37,5,9.789149211072486,13,2,1,19.088840961591348,113,0.85,21.074115380055805
17,5,37.853239704179664,20,3,0,56.7798595562695,100,0.85,52.36487570337745
13,40,8.325732868169629,17,3,1,18.99515953872901,54,0.7,20.677358456614606
46,16,24.002811226216338,11,4,0,36.724301176111,108,0.8799999999999999,38.07130418049338
24,14,36.850756420335664,16,1,0,70.42179551926145,192,0.82,74.9420270395485
3,28,32.91085451035138,22,0,2,83.72521387433392,64,0.94,78.31581499703061
25,10,11.319605119541663,7,4,2,31.785451175672993,47,0.7,37.32127365495519
23,3,15.894052675618193,21,6,0,22.8874358528902,148,0.7899999999999999,25.85672984612729
43,1,48.47977025881101,14,1,0,66.9020829571592,116,0.73,76.61844679867474
35,4,22.98486038758931,4,2,0,33.78774476975629,139,0.82,38.30148491308421
10,8,3.1784163453826464,23,4,0,5.053681989158408,131,0.94,5.780942341953784
8,35,11.759660073850299,16,1,2,36.690139430412934,153,0.85,39.32456502461436
30,15,17.779319393430047,9,6,1,45.07057466234517,147,0.85,51.563356266905785
3,4,49.97498081043471,5,1,1,95.50218832874073,123,0.82,103.4419752321354
16,1,15.831885826369012,21,3,1,28.40240317250601,93,0.73,37.76215027807915
7,24,2.293396590344704,19,2,1,4.382680884148728,94,0.82,5.0
2,42,26.13315730021146,1,4,1,47.902077331287614,56,0.76,48.6284786401755
46,17,5.096663863724876,15,1,1,10.336034315634048,92,0.9099999999999999,9.69654506374753
5,4,14.42931233609037,2,0,2,33.93774261448455,122,0.82,35.20025310742295
1,12,49.62677562860301,7,3,0,90.96587972722932,144,0.76,105.79552113178119
46,25,35.52728742757756,13,6,1,69.27821048377625,155,0.85,67.96642350031901
10,10,3.4826648348606475,5,4,0,4.701597527061874,78,0.7,5.300800206048604
41,48,22.985649210998,12,5,1,47.51133691913287,147,0.94,46.57541825111212
2,38,9.410238118813616,10,3,2,23.93964577426184,90,0.94,23.155893854927587
8,17,7.024288163703942,13,0,2,17.532623256605042,74,0.9099999999999999,16.647151899845383
6,47,29.7662052540913,19,2,1,60.36586425529716,36,0.9099999999999999,60.164599409515674
35,16,25.77713859237057,3,6,0,39.43902204632697,56,0.8799999999999999,42.830977770617125
31,7,37.4004626314599,19,5,2,93.35155472812393,137,0.9099999999999999,95.98404671485083
24,46,44.723005183361124,5,4,1,88.95405730970528,47,0.8799999999999999,89.40131837250374
12,48,13.087411014151435,0,2,2,33.29437362000125,20,0.94,29.339166610387316
5,16,46.226607346114456,10,4,1,91.94472201142165,58,0.8799999999999999,96.90889183100144
28,30,26.381596855150676,7,4,0,46.29970248078944,198,0.7,51.29786035938998
12,9,13.682910991070742,4,4,2,35.46610528885536,34,0.97,38.40775682618659
29,32,42.443506067027855,10,6,2,95.75254968721485,33,0.76,110.78631255454468
34,34,2.7409659834221025,20,4,2,6.446751993008784,83,0.82,11.283334195467326
42,35,28.41595949617507,14,1,0,42.62393924426261,79,0.85,45.958829989509745
25,28,36.35945521646836,17,1,1,97.70149211217216,184,0.94,86.93980348101884
1,35,14.71890667065102,3,4,1,28.701868007769487,51,0.85,26.44556155477594
14,28,43.31110396059768,1,6,0,68.86465529735031,86,0.94,66.66692047426645
42,41,12.773943604541259,8,6,2,36.66632772247523,61,0.73,39.97991706900904
27,9,42.15383985385522,18,4,0,88.7759867322191,53,0.97,81.74734800629412
31,24,4.848703227790405,21,3,0,7.127593744851894,67,0.82,9.373309358464065
23,21,8.836452001553134,2,5,0,12.194303762143326,55,0.73,13.460507759369595
8,27,19.6682446111935,11,6,2,49.09193854953899,145,0.9099999999999999,44.39639342109495
44,7,42.84872012711078,9,0,0,86.89720441778069,159,0.9099999999999999,87.71597046374332
38,16,8.084682891212339,17,2,1,20.904564551807745,39,0.8799999999999999,22.531251561785815
49,47,43.89647374991783,4,2,0,68.47849904987183,101,0.9099999999999999,66.28292758718585
42,6,12.256844804026892,11,3,1,24.37886431520949,56,0.8799999999999999,26.60826625699492
15,32,23.17291153113191,20,2,1,42.4759468365648,174,0.76,47.64130319431395
13,33,18.28398580875655,11,2,0,26.32893956460943,24,0.7899999999999999,32.571953396332226
13,24,6.788185104111654,18,0,0,12.97222173395737,84,0.82,14.167115203998891
46,2,47.271177236437865,14,0,1,86.64806787439062,69,0.76,100.57516080012647
28,2,22.47073624685846,14,3,0,31.68373810807043,75,0.76,29.70303903593586
23,14,34.82623180645353,6,6,1,66.55292898213268,188,0.82,71.7336105650329
48,6,29.188116156537525,23,2,1,58.05516303535315,110,0.8799999999999999,57.08924495133162
30,5,25.58407992575816,5,1,0,38.37611988863724,79,0.85,36.95025052026585
45,8,31.2123035542856,22,1,0,49.62756265131411,162,0.94,50.85577853362092
